date,obspcp,calibpcp,gcmpcp
1966/12/29,0,0.06457,0.10981
1966/12/30,0,0.13736,0.10818
1966/12/31,0,0.14039,0.09357
1967/1/1,0,0.08502,0.0878
1967/1/2,0,0.09778,0.00925
1967/1/3,0,0.15775,0.06575
1967/1/4,0.3,0.02292,0.07178
1967/1/5,0,0.08073,0.04217
1967/1/6,0,0.05841,0.03244
1967/1/7,0,0.21072,0.07084
1967/1/8,0,0.4163,0.14118
1967/1/9,0,0.21411,0.09659
1967/1/10,0,0.12882,0.0713
1967/1/11,0,0.20916,0.02282
1967/1/12,0,0.17972,0.13001
1967/1/13,0,0.30184,0.07517
1967/1/14,0,0.15051,0.09989
1967/1/15,0,0.12834,0.03106
1967/1/16,0,0.13641,0.07401
1967/1/17,0,0.22019,0.15377
1967/1/18,0.5,0.16636,0.04642
1967/1/19,0.3,0.07867,0.10726
1967/1/20,0,0.11686,0.0887
1967/1/21,0,0.05849,0.21472
1967/1/22,0,0.11304,0.06993
1967/1/23,0,0.16988,0.05369
1967/1/24,0,0.10641,0.143
1967/1/25,0.2,0.13427,0.11681
1967/1/26,0.3,0.12005,0.11111
1967/1/27,0.9,0.19416,0.12557
1967/1/28,0,0.16523,0.04923
1967/1/29,0,0.06715,0.06157
1967/1/30,0,0.14045,0.07503
1967/1/31,0,0.06391,0.03869
1967/2/1,0,0.09183,0.05182
1967/2/2,0,0.06293,0.0619
1967/2/3,0,0.10466,0.05772
1967/2/4,0,0.16593,0.07595
1967/2/5,0,0.27349,0.11651
1967/2/6,0,0.16069,0.27122
1967/2/7,0,0.22897,0.12378
1967/2/8,0,0.15912,0.22084
1967/2/9,0.4,0.15597,0.16015
1967/2/10,0,0.20637,0.12474
1967/2/11,0,0.19268,0.04888
1967/2/12,0,0.09302,0.05679
1967/2/13,0,0.2978,0.05492
1967/2/14,0,0.19684,0.00723
1967/2/15,0.3,0.13411,0.04799
1967/2/16,0,0.13239,0.06832
1967/2/17,0,0.29502,0.05743
1967/2/18,0.1,0.20254,0.0851
1967/2/19,0,0.16466,0.18008
1967/2/20,0.7,0.14469,0.17619
1967/2/21,0,0.27804,0.15168
1967/2/22,0.5,0.24449,0.12745
1967/2/23,0.8,0.14267,0.26766
1967/2/24,0.4,0.21681,0.08125
1967/2/25,0,0.27055,0.08839
1967/2/26,0,0.19622,0.12191
1967/2/27,0,0.18823,0.06873
1967/2/28,0,0.17498,0.06959
1967/3/1,0,0.1311,0.19019
1967/3/2,0,0.25425,0.23194
1967/3/3,0,0.13654,0.19066
1967/3/4,0,0.11736,0.22742
1967/3/5,1,0.35549,0.16645
1967/3/6,0.1,0.24564,0.27198
1967/3/7,0,0.23874,0.16634
1967/3/8,0,0.17321,0.24175
1967/3/9,0,0.29775,0.24782
1967/3/10,0,0.20354,0.24034
1967/3/11,0,0.36742,0.18094
1967/3/12,0,0.30358,0.16779
1967/3/13,0,0.40697,0.1841
1967/3/14,0,0.26256,0.08856
1967/3/15,1.2,0.27569,0.15128
1967/3/16,0,0.2148,0.12868
1967/3/17,0.5,0.14455,0.14252
1967/3/18,0,0.16008,0.06156
1967/3/19,0,0.31346,0.12582
1967/3/20,0,0.25298,0.34348
1967/3/21,0.1,0.18281,0.34406
1967/3/22,2.2,0.24719,0.13942
1967/3/23,2,0.43481,0.14854
1967/3/24,0.3,0.56342,0.20626
1967/3/25,7.5,0.29391,0.21602
1967/3/26,0.7,0.44273,0.24819
1967/3/27,0.4,0.29576,0.12573
1967/3/28,0.5,0.18859,0.39244
1967/3/29,0,0.19084,0.27366
1967/3/30,0,0.40191,0.27094
1967/3/31,0,0.27189,0.23824
1967/4/1,0,0.33791,0.19823
1967/4/2,0,0.27589,0.34446
1967/4/3,0,0.26338,0.24908
1967/4/4,0,0.47646,0.21457
1967/4/5,0,0.374,0.29658
1967/4/6,0,0.54785,0.23274
1967/4/7,0,0.36946,0.20947
1967/4/8,0,0.44542,0.23799
1967/4/9,0.1,0.28964,0.36076
1967/4/10,0,0.38639,0.21228
1967/4/11,0,0.55449,0.22989
1967/4/12,0,0.57114,0.16188
1967/4/13,0.8,0.3486,0.20327
1967/4/14,0,0.31782,0.37567
1967/4/15,0,0.5508,0.64154
1967/4/16,0,0.45966,0.37865
1967/4/17,0,0.23794,0.22764
1967/4/18,0,0.14715,0.35077
1967/4/19,0,0.36487,0.33223
1967/4/20,0.8,0.25849,0.54125
1967/4/21,0.2,0.35021,0.31917
1967/4/22,0,0.17308,0.2535
1967/4/23,0,0.35991,0.44945
1967/4/24,0.9,0.67388,0.2055
1967/4/25,0,0.63101,0.39108
1967/4/26,0,0.26946,0.35697
1967/4/27,0,0.24025,0.5284
1967/4/28,0,0.53267,0.36858
1967/4/29,0.8,0.37526,0.53481
1967/4/30,0,0.39558,0.35029
1967/5/1,0,1.77815,1.78255
1967/5/2,2,1.08554,1.01988
1967/5/3,3.9,1.61545,0.87032
1967/5/4,1,1.31849,1.42103
1967/5/5,2.4,1.26348,1.52082
1967/5/6,9,1.41001,1.00833
1967/5/7,2.3,1.74752,0.98014
1967/5/8,0.2,1.81644,1.00719
1967/5/9,0,2.0094,1.40887
1967/5/10,0,1.5086,0.98455
1967/5/11,0,1.12845,0.9736
1967/5/12,0.7,1.36196,1.65565
1967/5/13,0.3,1.47427,0.99217
1967/5/14,0,1.14385,0.85379
1967/5/15,1,1.83858,1.62066
1967/5/16,2.3,1.85809,1.14933
1967/5/17,1.9,1.99205,1.05534
1967/5/18,2.1,1.61966,1.22999
1967/5/19,0,1.8576,0.99442
1967/5/20,0,2.00156,0.87719
1967/5/21,0,1.75273,1.23263
1967/5/22,0,1.35669,0.86342
1967/5/23,0.1,0.87893,1.03989
1967/5/24,0,1.86496,1.39239
1967/5/25,0.5,1.75016,0.94544
1967/5/26,0.5,2.14791,0.87422
1967/5/27,0,1.55834,0.50256
1967/5/28,0,1.4245,0.65818
1967/5/29,0,1.74964,0.72522
1967/5/30,0,1.3384,0.534
1967/5/31,1.6,1.93837,0.76856
1967/6/1,0.1,3.75711,5.01853
1967/6/2,0.2,4.19341,3.73573
1967/6/3,0,4.42205,4.06691
1967/6/4,0,4.32285,4.00536
1967/6/5,6.9,3.52169,3.7079
1967/6/6,20.9,3.51308,3.45284
1967/6/7,0.5,3.33178,4.04168
1967/6/8,0,4.52703,3.15758
1967/6/9,0,3.65816,2.44498
1967/6/10,5.3,3.28705,4.20695
1967/6/11,0.5,3.27834,3.62427
1967/6/12,0,3.21231,2.99661
1967/6/13,2.4,3.4944,4.79818
1967/6/14,4.5,4.15094,4.47194
1967/6/15,11.8,5.1769,3.97875
1967/6/16,13.7,5.04001,3.74909
1967/6/17,2.9,2.59915,2.47848
1967/6/18,2.3,3.18939,3.05772
1967/6/19,6.7,3.26617,3.50921
1967/6/20,2,3.34456,3.3757
1967/6/21,0,3.92257,3.119
1967/6/22,4.4,3.94353,4.03132
1967/6/23,0.2,3.4121,2.92277
1967/6/24,1.2,3.19983,3.04877
1967/6/25,5.6,4.02431,3.29685
1967/6/26,0.4,3.80617,4.59714
1967/6/27,0,3.05299,4.33723
1967/6/28,1.1,4.04977,3.61953
1967/6/29,4.9,4.64768,2.95635
1967/6/30,0,3.66559,3.61893
1967/7/1,0,4.87922,6.70544
1967/7/2,3.9,3.54366,6.68931
1967/7/3,14.6,3.66896,5.18561
1967/7/4,0.1,5.51179,5.85341
1967/7/5,1.1,3.28949,7.20869
1967/7/6,10.7,4.68766,6.81164
1967/7/7,0,3.54693,5.53141
1967/7/8,12.5,3.28983,6.04278
1967/7/9,2.5,3.90304,4.70113
1967/7/10,5.8,3.16574,7.1441
1967/7/11,18.3,5.34389,5.87651
1967/7/12,0,3.94876,5.81928
1967/7/13,0,4.17817,5.55891
1967/7/14,0,3.35874,8.52268
1967/7/15,0.9,3.79848,6.77616
1967/7/16,13.2,3.52381,5.94259
1967/7/17,5.3,2.49387,6.31291
1967/7/18,8,3.63916,6.75508
1967/7/19,0,4.34509,4.52964
1967/7/20,2.2,4.19478,5.4735
1967/7/21,10.7,3.67941,4.91418
1967/7/22,5.1,4.57657,4.9905
1967/7/23,0,3.82609,5.02062
1967/7/24,0,3.29086,4.79547
1967/7/25,0,3.32718,4.28571
1967/7/26,0,3.55693,5.22787
1967/7/27,0,2.91157,6.18081
1967/7/28,0,4.23448,4.33604
1967/7/29,0,3.80297,6.28312
1967/7/30,0,4.01756,5.64793
1967/7/31,0,3.73362,5.46156
1967/8/1,3.3,3.43318,3.54378
1967/8/2,7.9,2.60219,3.27545
1967/8/3,17.3,2.40188,4.00694
1967/8/4,0.6,3.08063,3.67956
1967/8/5,0,3.92776,2.61015
1967/8/6,0.9,3.38432,3.28712
1967/8/7,2.8,3.5639,3.73469
1967/8/8,4.9,2.93739,3.95881
1967/8/9,6.6,2.45932,4.08429
1967/8/10,7.7,2.82972,3.58053
1967/8/11,10.9,3.73662,4.39369
1967/8/12,0.3,3.5222,2.5391
1967/8/13,3.1,4.11307,3.62551
1967/8/14,0.1,2.95156,3.22178
1967/8/15,0,2.79913,3.75053
1967/8/16,0,2.20826,3.15208
1967/8/17,3.4,2.72604,2.99827
1967/8/18,0.7,2.7195,4.15506
1967/8/19,0.6,2.82061,5.44353
1967/8/20,0.3,2.52145,3.1354
1967/8/21,0,2.57597,4.08637
1967/8/22,10.4,3.20419,4.21094
1967/8/23,8.9,3.66725,3.53871
1967/8/24,2,2.43858,4.62589
1967/8/25,13.2,3.58055,3.36999
1967/8/26,2.7,4.17758,4.32045
1967/8/27,0.5,3.50188,3.80994
1967/8/28,0,3.68654,3.6931
1967/8/29,6.5,3.71499,3.26753
1967/8/30,11.5,3.43763,3.03769
1967/8/31,9.3,4.04422,3.37412
1967/9/1,1.8,2.58489,2.16092
1967/9/2,1.1,2.79278,2.07973
1967/9/3,0.3,3.00883,1.77158
1967/9/4,1.4,2.46973,2.6556
1967/9/5,1.2,2.98812,2.31808
1967/9/6,1.6,3.23538,1.90921
1967/9/7,0.3,3.02377,2.43477
1967/9/8,0.2,3.1456,1.935
1967/9/9,0.2,2.16779,1.90575
1967/9/10,0.6,3.31334,2.08975
1967/9/11,0,2.42541,2.06077
1967/9/12,13.7,3.38957,1.84625
1967/9/13,0,2.68896,1.83427
1967/9/14,0,3.48621,1.80438
1967/9/15,0.4,3.5632,2.21084
1967/9/16,10.2,3.39005,2.2977
1967/9/17,2.9,3.08348,2.69908
1967/9/18,0.2,2.84461,2.32243
1967/9/19,0,3.11128,2.36195
1967/9/20,4,2.93064,2.74846
1967/9/21,6.8,2.79259,2.53971
1967/9/22,0,2.76864,2.44881
1967/9/23,0,3.22766,2.08093
1967/9/24,0,3.54391,1.99727
1967/9/25,0.6,2.75171,1.77377
1967/9/26,1.9,2.57329,1.96947
1967/9/27,0.3,2.69514,2.13487
1967/9/28,2.6,2.9756,1.5423
1967/9/29,0,2.79022,1.99805
1967/9/30,0.3,3.22742,1.97694
1967/10/1,4.8,0.96138,0.05054
1967/10/2,1.3,1.77499,0.15309
1967/10/3,1.6,1.30695,0.13985
1967/10/4,2.3,1.26138,0.56226
1967/10/5,2.2,1.97871,0.15162
1967/10/6,0.5,1.55916,0.42163
1967/10/7,1.3,1.19466,0.45395
1967/10/8,0,0.70947,0.51259
1967/10/9,0,0.6649,0.40028
1967/10/10,0,1.25142,0.52391
1967/10/11,0.8,0.70445,0.42812
1967/10/12,6.4,0.74743,0.64718
1967/10/13,0.3,2.27627,0.68228
1967/10/14,2.8,1.74382,0.3468
1967/10/15,0,1.15177,0.74148
1967/10/16,0,0.57901,0.83978
1967/10/17,0,0.67364,0.6565
1967/10/18,0,0.6307,0.47577
1967/10/19,0,0.99879,0.29435
1967/10/20,0,0.35899,0.35607
1967/10/21,0,0.93801,0.7715
1967/10/22,0,1.38341,0.44894
1967/10/23,0,1.60411,0.81851
1967/10/24,0,1.00978,0.67535
1967/10/25,0,1.46504,0.46885
1967/10/26,0,0.90452,0.8406
1967/10/27,0.2,0.93112,0.94412
1967/10/28,0,0.5609,1.12438
1967/10/29,0,0.39769,0.9519
1967/10/30,0,0.2123,1.0687
1967/10/31,0,0.54757,0.75803
1967/11/1,0,0.26063,0.06422
1967/11/2,1.5,0.1428,0.08028
1967/11/3,0,0.17261,0.21152
1967/11/4,0,0.06831,0.19332
1967/11/5,0,0.13402,0.10964
1967/11/6,0,0.09988,0.11275
1967/11/7,0.2,0.20597,0.25291
1967/11/8,1.2,0.19236,0.05674
1967/11/9,0,0.35773,0.11155
1967/11/10,0,0.29012,0.15652
1967/11/11,0.4,0.11398,0.15621
1967/11/12,1.1,0.18431,0.15803
1967/11/13,0,0.16643,0.21669
1967/11/14,0.5,0.16565,0.07122
1967/11/15,0,0.11428,0.07596
1967/11/16,0,0.09358,0.07713
1967/11/17,0,0.28424,0.19723
1967/11/18,0,0.22055,0.23887
1967/11/19,0,0.10455,0.25705
1967/11/20,0,0.32547,0.25781
1967/11/21,0,0.17918,0.18576
1967/11/22,0,0.19011,0.22493
1967/11/23,0,0.03288,0.09032
1967/11/24,0.2,0.25678,0.17272
1967/11/25,0,0.53247,0.17114
1967/11/26,0,0.4168,0.23128
1967/11/27,1.7,0.23563,0.18897
1967/11/28,0,0.14607,0.12838
1967/11/29,0.9,0.12561,0.19105
1967/11/30,0.6,0.09571,0.13603
1967/12/1,0.7,0.09204,0.05262
1967/12/2,0.5,0.07697,0.09297
1967/12/3,0,0.05707,0.03459
1967/12/4,0.1,0.03853,0.05526
1967/12/5,0,0.01578,0.04758
1967/12/6,0,0.11559,0.17965
1967/12/7,0,0.01208,0.42462
1967/12/8,0,0.04664,0.13847
1967/12/9,0,0.06059,0.18199
1967/12/10,0,0.09983,0.21529
1967/12/11,0,0.13474,0.10008
1967/12/12,0,0.13023,0.07378
1967/12/13,0,0.10272,0.11678
1967/12/14,0,0.08914,0.11874
1967/12/15,0,0.15026,0.07563
1967/12/16,0,0.08484,0.12761
1967/12/17,0,0.05766,0.10392
1967/12/18,0,0.19014,0.04951
1967/12/19,0,0.05939,0.15123
1967/12/20,0,0.04344,0.09415
1967/12/21,0,0.03259,0.04041
1967/12/22,0,0.0625,0.14426
1967/12/23,0,0.04227,0.10271
1967/12/24,0,0.0607,0.09026
1967/12/25,0,0.10939,0.18346
1967/12/26,0.5,0.09704,0.11892
1967/12/27,0,0.07463,0.14618
1967/12/28,0,0.07382,0.0824
1967/12/29,0,0.01368,0.08601
1967/12/30,1.5,0.02028,0.01333
1967/12/31,0,0.05174,0.0879
1968/1/1,0,0.11779,0.16918
1968/1/2,0,0.1953,0.15614
1968/1/3,0,0.05433,0.17337
1968/1/4,0,0.11036,0.09655
1968/1/5,0,0.09762,0.15676
1968/1/6,0,0.10757,0.10159
1968/1/7,0,0.10644,0.11855
1968/1/8,4.1,0.20246,0.1758
1968/1/9,0,0.24904,0.09931
1968/1/10,0,0.15602,0.06705
1968/1/11,0,0.13127,0.16172
1968/1/12,0,0.08375,0.17258
1968/1/13,0,0.14966,0.10921
1968/1/14,0,0.07305,0.18025
1968/1/15,0,0.14125,0.05021
1968/1/16,0,0.08289,0.25271
1968/1/17,0,0.09886,0.10893
1968/1/18,0,0.15183,0.14054
1968/1/19,0,0.18971,0.20932
1968/1/20,0,0.06796,0.07095
1968/1/21,0,0.07837,0.12285
1968/1/22,0,0.15946,0.13395
1968/1/23,0,0.04648,0.12893
1968/1/24,0,0.01544,0.02084
1968/1/25,0.1,0.1475,0.07278
1968/1/26,0,0.089,0.10499
1968/1/27,0,0.04169,0.02341
1968/1/28,3.1,0.11633,0.12375
1968/1/29,0.2,0.07822,0.11372
1968/1/30,0,0.13803,0.05752
1968/1/31,3,0.14304,0.1746
1968/2/1,0,0.2652,0.13712
1968/2/2,0,0.22484,0.03538
1968/2/3,0,0.16624,0.03982
1968/2/4,0,0.11732,0.16716
1968/2/5,0,0.11522,0.18516
1968/2/6,0,0.21322,0.17526
1968/2/7,0,0.10305,0.07644
1968/2/8,0,0.1061,0.06966
1968/2/9,0,0.14815,0.06827
1968/2/10,0.5,0.26887,0.09517
1968/2/11,1.1,0.09293,0.10522
1968/2/12,0,0.08738,0.07303
1968/2/13,0,0.06287,0.21518
1968/2/14,0.5,0.04104,0.22316
1968/2/15,0.1,0.16539,0.04814
1968/2/16,0,0.15137,0.16318
1968/2/17,0.5,0.17153,0.11737
1968/2/18,0,0.13519,0.13218
1968/2/19,0,0.115,0.02811
1968/2/20,0,0.14079,0
1968/2/21,0,0.1911,0.1271
1968/2/22,0,0.15552,0.14811
1968/2/23,0,0.15872,0.15494
1968/2/24,0,0.09017,0.12225
1968/2/25,0,0.23872,0.0138
1968/2/26,0,0.1583,0.14131
1968/2/27,0,0.11397,0.1432
1968/2/28,0.1,0.15269,0.1662
1968/2/29,4,0.32109,0.19757
1968/3/1,0,0.41912,0.23526
1968/3/2,0,0.13053,0.25981
1968/3/3,0,0.19708,0.28261
1968/3/4,0,0.29768,0.1796
1968/3/5,0,0.45863,0.13607
1968/3/6,0,0.21351,0.16811
1968/3/7,0,0.33201,0.13421
1968/3/8,1.5,0.16421,0.10758
1968/3/9,0,0.37411,0.25356
1968/3/10,0,0.17894,0.21429
1968/3/11,0,0.35513,0.13811
1968/3/12,0.1,0.1692,0.24194
1968/3/13,0.2,0.12715,0.15094
1968/3/14,0,0.19188,0.30951
1968/3/15,0,0.29829,0.31981
1968/3/16,0,0.36706,0.32051
1968/3/17,0,0.41768,0.32647
1968/3/18,0.7,0.33295,0.09148
1968/3/19,0,0.26828,0.15493
1968/3/20,0,0.28248,0.21075
1968/3/21,0.3,0.2353,0.19012
1968/3/22,0,0.33607,0.13652
1968/3/23,0,0.18404,0.16636
1968/3/24,0.3,0.14385,0.09014
1968/3/25,1.4,0.21997,0.12328
1968/3/26,0,0.25937,0.21545
1968/3/27,0,0.53888,0.26658
1968/3/28,0,0.35938,0.2347
1968/3/29,0,0.31097,0.22858
1968/3/30,3.9,0.27553,0.17971
1968/3/31,1.8,0.53105,0.30186
1968/4/1,0.3,0.49605,0.6019
1968/4/2,0.3,0.71546,0.43933
1968/4/3,0,0.51455,0.35668
1968/4/4,0,0.60316,0.5038
1968/4/5,0,0.53371,0.35351
1968/4/6,0,0.80333,0.41602
1968/4/7,1.2,0.57135,0.41261
1968/4/8,0,0.44498,0.61935
1968/4/9,0.2,0.17206,0.5146
1968/4/10,0.5,0.48271,0.33674
1968/4/11,0,0.75174,0.47627
1968/4/12,0,0.27341,0.32884
1968/4/13,0.9,0.21915,0.34545
1968/4/14,0.9,0.58797,0.13431
1968/4/15,0.2,0.36105,0.41152
1968/4/16,0,0.565,0.40565
1968/4/17,6.4,0.6429,0.48986
1968/4/18,0,0.56688,0.58085
1968/4/19,0,0.6064,0.364
1968/4/20,0,0.52784,0.57055
1968/4/21,0,0.70391,0.37082
1968/4/22,0,0.28579,0.42694
1968/4/23,0,0.52153,0.34917
1968/4/24,2,0.41744,0.27505
1968/4/25,0,0.36317,0.33299
1968/4/26,0,0.67479,0.32015
1968/4/27,0,0.69539,0.26924
1968/4/28,0,0.47856,0.31656
1968/4/29,0,0.35603,0.43138
1968/4/30,0,0.33116,0.64364
1968/5/1,0,1.08955,1.10905
1968/5/2,2.1,1.0583,1.29364
1968/5/3,4.5,1.12168,1.10198
1968/5/4,0,1.58656,1.05739
1968/5/5,0,1.42599,0.7643
1968/5/6,0,2.09246,1.41981
1968/5/7,0,1.59649,1.00316
1968/5/8,0,1.24353,1.26927
1968/5/9,0,1.60203,1.27383
1968/5/10,1.6,1.94602,1.72599
1968/5/11,2.7,1.27245,1.02962
1968/5/12,1.2,1.74296,1.45192
1968/5/13,1.1,1.51926,1.22262
1968/5/14,8.1,1.03972,0.90826
1968/5/15,0.2,0.99791,0.90325
1968/5/16,0.1,1.07591,1.49562
1968/5/17,0.3,1.36257,1.27173
1968/5/18,0,1.00151,1.68208
1968/5/19,0.1,1.81235,0.89752
1968/5/20,0,0.86194,0.5739
1968/5/21,1.1,1.0471,0.90388
1968/5/22,0,0.62597,1.48941
1968/5/23,0,0.98417,0.95669
1968/5/24,2,1.38622,1.3254
1968/5/25,0,1.75465,1.20154
1968/5/26,2.8,1.06467,1.28554
1968/5/27,0,0.92146,1.363
1968/5/28,1.6,1.68184,0.8947
1968/5/29,0.4,2.15075,1.53454
1968/5/30,0.3,2.09004,1.27226
1968/5/31,0.2,1.80798,1.34064
1968/6/1,0,3.45745,3.69945
1968/6/2,0,3.52903,3.79619
1968/6/3,0.2,3.30419,3.13477
1968/6/4,4.2,3.12581,3.00692
1968/6/5,2.8,3.98555,3.47373
1968/6/6,2.7,3.97,3.69961
1968/6/7,2.6,2.70847,2.50331
1968/6/8,0,3.4844,3.27463
1968/6/9,3.6,3.42306,3.15763
1968/6/10,0,2.75147,3.14586
1968/6/11,0,2.14221,2.9006
1968/6/12,0.7,3.43625,3.87255
1968/6/13,5.6,3.37317,3.34322
1968/6/14,0.8,3.42123,4.02623
1968/6/15,0.9,3.14849,4.39193
1968/6/16,6.8,2.94821,4.16754
1968/6/17,2.6,3.2776,3.1435
1968/6/18,3.1,4.21797,3.13658
1968/6/19,3.7,4.28014,2.84883
1968/6/20,8.2,3.81171,2.8811
1968/6/21,0.8,2.664,2.99313
1968/6/22,0.1,2.16218,3.86066
1968/6/23,0.3,3.32188,3.25295
1968/6/24,0,3.20581,3.50163
1968/6/25,0,3.42584,3.60668
1968/6/26,0.1,3.36804,3.79212
1968/6/27,14.1,3.2989,2.37952
1968/6/28,14,3.46819,3.24975
1968/6/29,0.1,4.62297,3.47405
1968/6/30,0.9,4.96742,3.04146
1968/7/1,2,3.31218,5.84019
1968/7/2,0.8,2.79952,7.01688
1968/7/3,0,5.38314,4.86817
1968/7/4,1.9,3.66724,4.40954
1968/7/5,4.7,3.87913,5.28912
1968/7/6,8.8,4.34392,5.31312
1968/7/7,0,2.41259,5.41426
1968/7/8,0,4.33391,6.05293
1968/7/9,0,5.20847,6.14017
1968/7/10,0,3.32527,4.74885
1968/7/11,5.6,3.43423,5.23485
1968/7/12,0.3,3.97586,5.99989
1968/7/13,3.1,4.87249,6.4071
1968/7/14,1.1,3.31112,6.62125
1968/7/15,0,3.4981,5.2207
1968/7/16,3.8,4.44413,6.37056
1968/7/17,0,4.14045,5.66317
1968/7/18,9.1,4.43815,7.4776
1968/7/19,0,3.62896,5.77069
1968/7/20,0,2.7204,5.92268
1968/7/21,0,4.51096,5.4294
1968/7/22,2.1,4.48524,4.69266
1968/7/23,10,2.79507,5.67883
1968/7/24,6.1,2.45172,5.12683
1968/7/25,11.6,4.14708,7.10714
1968/7/26,10.3,3.83014,5.47143
1968/7/27,0.6,3.37643,5.81647
1968/7/28,0,3.76126,5.35786
1968/7/29,0,3.71764,6.35162
1968/7/30,1.9,3.57296,6.52476
1968/7/31,3.8,3.33959,6.35145
1968/8/1,14.7,3.00469,4.69425
1968/8/2,6.6,2.99316,4.52787
1968/8/3,3.8,4.10365,3.64613
1968/8/4,4.7,3.15299,2.86603
1968/8/5,0,3.77986,4.58186
1968/8/6,0,2.95693,4.06915
1968/8/7,0,2.35327,3.6941
1968/8/8,0.2,2.56475,3.80467
1968/8/9,3.9,3.00692,4.14263
1968/8/10,3.4,2.29059,5.03812
1968/8/11,0,3.31876,4.07534
1968/8/12,0,3.39446,3.91384
1968/8/13,0,3.92351,2.9347
1968/8/14,0,3.40279,2.90434
1968/8/15,0,2.90402,2.99639
1968/8/16,0,3.06465,4.03619
1968/8/17,8.5,2.76447,4.08769
1968/8/18,0.4,2.55437,3.98014
1968/8/19,0,2.02561,3.9428
1968/8/20,0.4,2.85176,3.68143
1968/8/21,1.9,2.46292,3.66188
1968/8/22,1.8,2.46075,4.02934
1968/8/23,0.9,2.97634,3.06025
1968/8/24,3,3.85882,3.19305
1968/8/25,0.6,2.82599,5.72644
1968/8/26,0,2.60046,3.917
1968/8/27,8.3,2.49108,3.66975
1968/8/28,0.7,3.60994,3.12982
1968/8/29,8.6,3.10533,3.80599
1968/8/30,0.7,2.59528,3.1254
1968/8/31,0.5,3.7399,3.05431
1968/9/1,0.3,2.53826,2.06468
1968/9/2,2.7,2.83954,1.70901
1968/9/3,1.3,2.58708,2.22243
1968/9/4,0.2,1.88583,1.59841
1968/9/5,25,3.21855,2.02562
1968/9/6,3.9,3.96719,1.4725
1968/9/7,4.3,2.86928,3.19492
1968/9/8,0.6,2.76615,2.2799
1968/9/9,3.4,2.49576,2.34951
1968/9/10,9.6,2.42369,2.25765
1968/9/11,6.5,2.49032,2.41879
1968/9/12,13.6,2.78102,2.36232
1968/9/13,0.2,2.80401,3.04344
1968/9/14,0,2.18362,2.18424
1968/9/15,0,3.83855,2.64456
1968/9/16,0.5,2.92904,2.60663
1968/9/17,3.9,3.20884,2.12712
1968/9/18,3.2,3.12959,2.6234
1968/9/19,2,2.78633,2.38663
1968/9/20,10.1,2.88389,1.77905
1968/9/21,10.5,3.10677,2.55631
1968/9/22,0,2.94045,2.04271
1968/9/23,0,3.63897,2.35429
1968/9/24,0,3.50622,2.29102
1968/9/25,6.9,2.87568,1.98263
1968/9/26,1.2,2.62453,2.11427
1968/9/27,3.4,2.54717,2.18067
1968/9/28,1.3,3.36732,2.20786
1968/9/29,10.4,2.57851,3.31344
1968/9/30,2.9,3.512,3.13961
1968/10/1,0,1.31412,0.37375
1968/10/2,0,1.392,0.22861
1968/10/3,0.3,1.67543,0.2183
1968/10/4,4.4,1.49902,0.10002
1968/10/5,0.7,2.48351,0.15458
1968/10/6,0.4,1.98931,0.28393
1968/10/7,0,0.9441,0.29153
1968/10/8,3.7,1.08806,0.02342
1968/10/9,0.1,0.83238,0.0786
1968/10/10,1.7,1.33641,0.07429
1968/10/11,9.8,0.76269,0.08135
1968/10/12,0.3,0.9146,0.2137
1968/10/13,0,1.89406,0.07387
1968/10/14,0,0.96386,0.00803
1968/10/15,0.9,1.13493,0.05772
1968/10/16,0,1.36899,0.07366
1968/10/17,0.1,0.58897,0.10221
1968/10/18,0.1,1.14263,0.07724
1968/10/19,0,1.46302,0.49592
1968/10/20,0,1.22474,0.11744
1968/10/21,0,0.86914,0.31773
1968/10/22,0,0.46131,0.25876
1968/10/23,0,0.79278,0.61169
1968/10/24,1.3,0.88637,0.63722
1968/10/25,0,0.80694,0.5537
1968/10/26,0,0.97043,0.56571
1968/10/27,0,1.22468,1.0587
1968/10/28,0,0.97189,0.56661
1968/10/29,0,1.06718,1.21432
1968/10/30,0,0.63373,1.38022
1968/10/31,0,0.94378,1.63343
1968/11/1,0,0.05346,0.12615
1968/11/2,0,0.26561,0.12243
1968/11/3,0,0.10973,0.1871
1968/11/4,0,0.10186,0.05871
1968/11/5,0,0.09818,0.05108
1968/11/6,0,0.16616,0.2309
1968/11/7,0,0.19023,0.12981
1968/11/8,0,0.25503,0.11022
1968/11/9,0,0.17041,0.19796
1968/11/10,0,0.22602,0.247
1968/11/11,0,0.11625,0.05831
1968/11/12,0,0.09666,0.14577
1968/11/13,0,0.41136,0.06416
1968/11/14,0,0.42213,0.13511
1968/11/15,0,0.33268,0.00384
1968/11/16,0,0.16047,0.08571
1968/11/17,0,0.20981,0.19144
1968/11/18,0,0.21875,0.27588
1968/11/19,0,0.0262,0.09841
1968/11/20,0,0.09567,0.18687
1968/11/21,0,0.12524,0.12828
1968/11/22,0,0.15284,0.06976
1968/11/23,0.3,0.11677,0.25143
1968/11/24,0,0.1007,0.16718
1968/11/25,0,0.06842,0.09431
1968/11/26,0,0.21418,0.15445
1968/11/27,0,0.07912,0.14237
1968/11/28,0.4,0.09208,0.37689
1968/11/29,3.4,0.0761,0.1212
1968/11/30,0.3,0.08567,0.25085
1968/12/1,0,0.08476,0.08685
1968/12/2,0,0.11259,0.07203
